total nodes,number tweets,number retweet,number replies,depth,freq,vrf,leader ,normal,total sentiment,co,centralty,diam,ecc,num sh path,num clique,num idp,max out,empty,engage max,num normal max,num leader max,lc,t freq,r freq,tpfr,t max,snt first,snt deep,snt ratio,score comm,local,snt sh path,wight clique,snt idp,real
3,1,2,0,2,209.15,2,1,1,0.0,0.0,0.0,0,0.0,0,0,2,0,2,1,1,627.4416667,0.0,156.8430556,313.7555556,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
26,20,5,1,2,13.04,5,3,2,0.6249,0.0,0.0,0,0.0,0,1,1,3,17,3,2,0.0,73.03055556,12.56015432,2.315658436,0.338518519,10.49722222,0.2083,0.6249,0.0,0.0,0,0.6249,0.6249,0.6249,0
42,24,15,3,2,2088.17,15,7,8,-0.8934,0.0,0.0,0,0.0,2,2,6,17,6,3,3,47305.26667,2039.610233,682.4967119,3.610310458,33075.75722,-0.127628571,0.0,0.666666667,0.0,0.0,0,-0.708933333,-0.3086,-0.2448,1
89,66,23,0,2,5.53,23,9,14,0.0,0.0,0.0,0,0.0,0,0,12,60,12,8,4,136.8825,5.467395062,1.520679012,10.26572464,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
56,1,52,3,2,33.42,52,21,31,0.7644,0.0,0.0,0,0.0,2,2,55,0,55,31,21,23.02972222,0.0,0.402997076,6.801085859,0.0,0.7644,0.7644,0.0,0.0,0.0,0,0.2548,0.7644,0.7644,0
2,2,0,0,1,0.9,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,0,0,0,0.0,0.602407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
18,2,9,7,5,83.54,9,6,3,2.2083,0.0,0.0,2,1.857142857,2,3,2,8,0,13,3,6.0,7.582222222,78.46280702,0.396915205,0.708034188,0.0,0.968,0.9171,0.0,0.0,2,0.9425,1.103845455,0.7162,1
3933,1147,2067,719,5,22.84,2067,727,1340,40.7912,0.85,0.67,4,3.055632823,4,103,3,268,934,344,92,34.0,89824.53833,22.79171708,20.00946506,22.99049524,87261.71222,0.145482629,0.9149,0.33240612,181.1358,124,-0.0351,12.06509891,0.5256,1
6,5,1,0,2,11.34,1,0,1,0.0,0.0,0.0,0,0.0,0,0,1,4,1,1,0,17.96694444,9.718253968,0.0,2.978333333,14.98861111,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
16,15,0,1,2,32.88,0,0,0,0.4019,0.0,0.0,0,0.0,0,1,1,1,14,1,0,0.0,0.0,30.94547386,0.0,0.0,193.1841667,0.4019,0.4019,0.0,0.0,0,0.4019,0.4019,0.4019,0
1596,904,597,95,5,62.48,597,247,350,-9.2577,0.9,-0.73,4,2.652631579,4,18,3,99,791,99,52,35.0,99398.04139,62.44532022,46.45087386,13.31070621,90572.91417,-0.052655752,-1.4161,0.368421053,19.6698,10,-0.6841,-2.989601227,-0.6903,1
1526,385,872,269,5,6.2,872,350,522,-6.5695,0.87,0.6,4,2.895910781,4,38,4,122,262,129,58,36.0,9407.222222,6.19773612,6.159729135,27.01905027,1.820555556,0.045604878,0.6644,0.342007435,66.0202,45,-0.095,-2.222916999,-0.1567,0
763,486,242,35,3,2.4,242,106,136,-7.1748,0.88,-0.67,4,2.942857143,4,9,2,38,434,39,20,12.0,607.2727778,2.394075407,0.793710733,14.80875769,9.673611111,-0.137976923,-2.5619,0.485714286,9.2935,2,-0.2656,-4.063507895,-0.0637,0
144,68,57,19,2,66.73,57,18,39,-4.966,0.8,-0.38,4,2.947368421,4,8,3,23,59,23,11,7.0,580.7630556,66.26583333,4.005019157,12.47462441,53.04277778,-0.551777778,0.0,0.578947368,5.8882,1,-0.1801,-2.391128814,-0.0863,0
963,524,361,78,5,28.47,361,158,203,1.4775,0.86,0.0,4,2.91025641,4,22,2,108,452,115,53,36.0,22187.90306,28.44269104,23.01571289,62.07213028,8.479166667,-0.054490278,0.6661,0.358974359,16.0904,11,0.0516,0.595311972,-0.6685,1
175,68,106,1,2,28.15,106,47,59,0.0,0.0,0.0,0,0.0,0,1,1,44,51,44,21,23.0,3952.2675,27.99150253,22.45585069,10.31556854,3205.336667,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
193,122,48,23,4,10.24,48,21,27,3.388,0.85,0.44,4,2.956521739,4,5,3,10,101,12,5,3.0,1464.255,10.18400916,7.547089061,2.57139694,0.0,0.191280952,0.7412,0.260869565,6.5401,3,0.4886,1.516680952,0.5442,0
21,21,0,0,1,60.07,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,21,0,0,0,0.0,57.3434596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2,2,0,0,1,4.85,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,0,0,0,0.0,3.235185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
1246,963,202,81,5,73.67,202,109,93,36.5197,0.91,0.74,4,2.950617284,4,8,3,21,832,21,9,12.0,91480.39833,73.61523278,60.10171723,12.24470602,20608.79833,0.209817557,2.5993,0.037037037,17.9863,2,0.7433,22.06877786,0.1949,1
959,563,368,28,5,74.69,368,175,193,7.324,0.84,0.61,0,0.0,5,3,36,418,36,16,19,71629.30833,74.59884288,74.59149711,41.35284776,40866.9625,0.035550345,0.6554,0.071428571,0.0,0.0,0,5.155003704,0.2471,-0.1286,1
6,3,0,3,4,8709.33,0,0,0,-0.7096,0.0,0.0,0,0.0,2,2,1,2,3,0,0,0.0,7465.137341,0.0,0.0,0.0,0.0,-0.7096,0.333333333,0.0,0.0,0,-0.236533333,-0.7096,-0.7096,1
889,355,407,127,5,11.26,407,166,241,9.1124,0.86,-0.87,4,2.968503937,4,20,4,137,270,147,66,33.0,10009.21083,8.463999376,11.2461779,20.96673797,3140.021389,0.093638824,0.9815,0.275590551,28.2063,19,-0.0106,4.981355934,-0.0967,0
54,45,9,0,2,194.24,9,5,4,0.0,0.0,0.0,0,0.0,0,0,4,40,4,3,1,2358.473889,190.7107121,42.76868182,0.454290123,483.5344444,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
1091,1023,29,39,5,25.8,29,16,13,-1.7378,0.92,0.0,4,2.564102564,4,8,3,5,989,5,3,2.0,26412.23361,25.78086259,17.00755469,204.8219377,7933.6875,-0.082273529,1.1366,0.307692308,7.1998,4,-0.2751,-0.304143077,-0.2621,0
129,121,6,2,2,691.06,6,2,4,0.1827,0.0,0.0,0,0.0,2,2,3,115,3,3,0,71264.67417,685.7402115,195.9763141,95.45421296,45787.68528,0.03045,-0.6486,0.5,0.0,0.0,0,0.09135,0.1827,0.1827,1
457,97,330,30,5,17.89,330,132,198,5.4489,0.89,-0.48,4,3.1,4,7,3,100,73,102,60,36.0,7438.963333,17.84942322,16.23249333,44.18727856,6535.704167,0.185208333,2.178,0.166666667,7.68,1,0.0251,3.23364321,-0.0668,0
305,272,26,7,2,122.12,26,13,13,1.1598,0.0,0.0,2,1.857142857,2,2,2,5,253,5,3,1.0,37247.29028,121.7217938,121.7231127,5.878467433,1.457222222,0.061042105,0.0,0.0,0.0,1,1.1598,0.606075,0.4215,0
4,4,0,0,1,13975.99,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,4,0,0,0,0.0,11180.79244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
225,138,72,15,3,1.49,72,34,38,-0.2233,0.96,-0.2,2,1.333333333,2,2,2,49,118,49,21,20.0,334.4269444,0.257075959,1.479755408,6.469361772,0.0,-0.011165,0.0,0.266666667,1.4618,10,-0.056,-0.194228,0.0,1
1,1,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
9,5,3,1,2,2177.24,3,2,1,0.0,0.0,0.0,0,0.0,0,1,1,2,3,2,0,1.0,9083.320833,1959.513306,633.9005278,1236.825208,270.9272222,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
19,19,0,0,1,72.97,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,19,0,0,0,0.0,69.32154167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
1435,596,421,418,5,17.03,421,204,217,61.2388,0.9,0.59,4,2.799043062,4,42,4,218,525,228,28,24.0,4322.713333,16.02207753,3.010224002,6.765129995,27.40222222,0.814121127,0.3249,0.16507177,90.8466,35,-0.0229,28.40375125,0.0329,0
1,1,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
1,1,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
110,88,14,8,5,175.21,14,5,9,-1.3807,0.0,0.0,3,2.25,3,3,2,9,82,9,5,4.0,7646.560556,173.6327503,68.82083083,7.745321637,24.94305556,-0.230116667,-0.4574,0.375,0.0,2,-0.9233,-0.651964286,-0.7906,0
980,338,517,125,5,30.68,517,213,304,8.1108,0.89,0.0,4,2.816,4,18,3,154,293,205,80,49.0,22919.17278,30.64648658,23.3630615,14.02259274,18825.25417,0.140842222,1.7369,0.224,23.6387,13,0.3257,3.154701717,0.0104,1
151,67,81,3,3,104.52,81,38,43,-0.0708,0.0,0.0,0,0.0,2,2,32,50,33,14,17,15782.07444,0.549804459,103.8293512,192.490711,0.0,-0.004164706,0.3696,0.666666667,0.0,0.0,0,-0.237833333,0.1315,0.3696,1
53,43,10,0,2,1.15,10,5,5,0.0,0.0,0.0,0,0.0,0,0,4,40,4,2,2,13.77888889,1.131522634,0.254547325,0.217305556,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
1,1,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
39,38,0,1,2,39.76,0,0,0,0.4329,0.0,0.0,0,0.0,0,1,1,1,37,1,0,0.0,0.0,38.76948611,0.0,0.0,0.156388889,0.4329,0.4329,0.0,0.0,0,0.4329,0.4329,0.4329,1
53,20,19,14,4,54.38,19,6,13,1.4377,0.76,0.65,4,2.928571429,4,6,3,22,14,25,7,6.0,2881.933611,53.36708848,53.36899177,1.482525253,4.355277778,0.157516667,0.969,0.285714286,2.5645,1,0.1075,0.820638235,-0.5635,0
7627,3234,2433,1960,7,1.2,2433,1100,1333,303.0105,0.86,0.0,4,3.069897959,4,192,3,101,2379,106,44,34.0,9178.920833,1.180085322,1.202557209,22.06781853,7544.437222,0.209496491,-1.5395,0.230102041,549.1605,236,0.0716,124.4230183,0.0299,1
4,4,0,0,1,3839.52,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,4,0,0,0,0.0,3071.613556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
128,121,7,0,2,638.67,7,4,3,0.0,0.0,0.0,0,0.0,0,0,2,116,2,0,2,80341.94917,633.7145844,303.6273859,0.059047619,48181.87083,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
1,1,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
3409,1527,1285,597,5,8.28,1285,501,784,23.6972,0.88,0.36,4,2.882747069,4,78,3,106,1314,110,37,20.0,27222.03972,8.281997556,7.982988351,18.68918148,23432.76667,0.122762911,-1.391,0.289782245,132.344,88,0.1333,7.044004284,-0.0143,1
61,46,8,7,4,4.67,8,5,3,-0.1325,0.0,0.0,3,2.571428571,3,3,2,6,43,11,3,1.0,60.43277778,4.589874552,0.480044803,2.041796296,30.00416667,-0.044933333,-0.1325,0.428571429,0.0,1,-0.603,-0.14218,-0.0126,0
271,45,97,129,5,270.33,97,38,59,6.9977,0.86,0.38,4,2.775193798,4,25,3,191,37,207,50,34.0,71792.59861,269.3319904,177.8166411,29.87738148,47628.24139,0.786875,5.8766,0.333333333,32.0672,20,-0.1189,1.194399911,0.3851,1
44,35,6,3,2,612.23,6,2,4,-0.7655,0.0,0.0,0,0.0,2,2,2,27,2,0,2,26266.10306,598.3546049,218.6602222,255.1718519,16426.36583,-0.0956875,0.0,0.333333333,0.0,0.0,0,-0.229433333,-0.7655,-0.7655,0
92,76,16,0,2,1.06,16,1,15,0.0,0.0,0.0,0,0.0,0,0,3,66,3,3,0,23.08833333,1.049725209,0.247852449,2.505746528,21.18861111,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
127,47,24,56,5,560.8,24,7,17,-9.2117,0.9,-0.3,5,3.607142857,5,9,4,13,27,13,0,0.0,71109.86889,556.255753,360.2938433,2.827931034,50749.41861,-0.265855,-1.2067,0.392857143,13.4554,4,-0.5981,-3.563697887,-0.1101,1
312,60,232,20,3,5.41,232,63,169,5.931,0.84,-0.61,5,3.5,5,6,3,99,48,99,69,23.0,567.1702778,5.392399716,1.811968406,15.20820556,0.724722222,0.41655,1.3098,0.15,4.547,2,0.9541,2.993566667,0.8891,0
461,219,181,61,4,4.78,181,69,112,-10.1395,0.87,-0.3,4,2.754098361,4,9,3,105,186,110,58,31.0,2205.281111,4.771200697,4.734589947,22.07645318,56.81777778,-0.262630303,-2.6318,0.491803279,11.1763,9,-0.5089,-6.281514414,-0.1146,0
1673,1226,351,96,5,12.67,351,155,196,9.6232,0.91,0.0,4,2.5625,4,14,3,34,1092,35,19,10.0,21191.38417,12.65901069,12.65648978,63.31126558,15617.08417,0.039628358,-0.3734,0.166666667,15.2449,11,0.5747,3.919858397,0.7968,0
302,263,35,4,2,35.86,35,20,15,0.9492,0.0,0.0,2,1.75,2,2,1,21,258,21,10,7.0,270.3847222,35.73991566,0.8923304,9.708340456,0.04,0.18984,0.0,0.0,0.0,1,0.9492,0.59358,0.3565,1
396,300,62,34,5,44.63,62,26,36,-0.9221,0.9,-0.15,4,2.705882353,4,7,3,7,264,7,2,2.0,17673.70778,43.91544221,44.50098027,4.121147487,8.156944444,0.017127778,-1.6126,0.294117647,7.7855,4,0.0141,-0.354677273,-0.0146,1
369,321,37,11,3,242.32,37,12,25,0.5626,0.87,-0.32,2,1.727272727,2,4,1,6,296,6,4,2.0,89155.96389,241.6628371,177.3413228,6.895755814,41093.23917,0.022504,-0.1531,0.363636364,2.0053,5,0.1642,0.228107692,0.1864,1
1,1,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2,2,0,0,1,6.32,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,0,0,0,0.0,4.210555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
950,181,497,272,5,4.86,497,203,294,55.3136,0.86,0.92,4,3.0625,4,39,3,194,140,224,73,34.0,2614.3675,4.187789169,2.657507594,17.53799569,135.1391667,1.20594878,21.5398,0.209558824,81.9016,34,0.2959,30.85575892,0.3007,0
35,21,10,4,3,50.2,10,4,6,-1.0969,0.0,0.0,2,1.75,2,2,1,9,19,11,4,4.0,1757.079722,48.14106481,46.26738426,4.242797619,1733.078333,-0.54845,-0.6202,0.5,0.0,1,-1.0969,-0.72478,-0.6202,0
113,31,70,12,2,2.41,70,28,42,2.6227,0.84,0.0,3,2.666666667,3,3,2,34,25,34,20,11.0,272.4802778,0.307012671,2.390095029,5.583038618,2.736111111,0.437116667,0.0,0.0,1.6388,1,1.84,1.2355625,0.9596,0
1636,551,890,195,5,15.65,890,330,560,-28.2101,0.85,0.0,4,3.01025641,4,47,3,128,484,138,62,29.0,25450.86722,15.64438013,15.54725972,2.543008181,4644.609722,-0.301426866,-0.4674,0.487179487,57.3201,33,-0.2996,-10.32495074,-0.1421,1
304,247,40,17,3,151.72,40,16,24,-2.8156,0.87,0.64,4,3.235294118,4,6,3,27,233,27,16,9.0,2715.464444,151.2229526,7.279169399,1.674076087,2539.586389,-0.2005,0.0946,0.470588235,5.301,1,-0.6415,-0.942817647,-0.2925,0
9,9,0,0,1,7565.11,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,9,0,0,0,0.0,6808.599639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
48,43,5,0,2,20.46,5,0,5,0.0,0.0,0.0,0,0.0,0,0,1,38,1,1,0,173.3461111,20.03759637,3.536904762,0.453722222,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2653,771,1445,437,5,3.39,1445,583,862,26.9333,0.88,0.53,4,2.883295195,4,57,3,161,593,171,54,47.0,7678.118333,3.390840241,2.893031797,33.48346945,313.0894444,0.147131461,1.1478,0.249427918,93.0779,56,0.0898,9.491923488,-0.4959,0
5,4,1,0,2,5.8,1,0,1,0.0,0.0,0.0,0,0.0,0,0,1,3,1,1,0,0.284166667,4.834583333,0.0,0.284166667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
884,448,399,37,5,16.15,399,159,240,-2.8291,0.87,-0.66,4,3.27027027,4,11,3,105,369,106,59,39.0,11112.71333,16.13579347,12.55673007,59.05333463,8895.268611,-0.05398481,2.0627,0.351351351,9.6345,5,-0.5875,-0.771361654,-0.1854,0
39,38,1,0,2,1780.9,1,1,0,0.0,0.0,0.0,0,0.0,0,0,1,37,1,0,1,16820.62694,1736.378715,0.0,0.907777778,16819.71917,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
1293,495,609,189,5,20.2,609,247,362,-0.2353,0.87,0.08,4,2.772486772,4,41,3,164,363,174,64,32.0,26119.65556,20.18519213,20.18516529,34.56004127,1935.062778,-0.002215152,-0.3449,0.333333333,30.9692,21,0.0684,0.312601922,-0.1681,1
268,218,45,5,2,111.28,45,27,18,0.6228,0.0,0.0,0,0.0,3,2,41,212,41,17,19,29822.93333,1.154206939,110.8658478,600.9703778,0.0,0.1038,0.6228,0.2,0.0,0.0,0,0.792814286,-0.2739,-0.5006,1
2198,1882,316,0,2,34.28,316,118,198,0.0,0.0,0.0,0,0.0,0,0,45,1796,45,27,18,71312.6275,34.26278131,32.38801955,96.19146888,6519.205,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
11,11,0,0,1,800.15,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,11,0,0,0,0.0,733.4698843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2507,1169,876,462,5,5.69,876,321,555,-39.0247,0.87,0.0,4,2.857142857,4,68,4,159,989,252,111,47.0,8071.313611,5.69106559,3.211942562,18.21871202,188.93,-0.222713889,-0.3388,0.398268398,107.0897,72,-0.1525,-12.13016236,-0.3126,0
1,1,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
788,254,466,68,5,112.84,466,134,332,4.0815,0.83,0.51,4,3.176470588,4,20,3,86,204,86,57,24.0,88545.46111,112.7000444,97.68524468,20.88693447,70141.045,0.047774,1.816,0.338235294,18.656,11,0.073,0.786844,0.3008,1
64,54,10,0,2,396.01,10,3,7,0.0,0.0,0.0,0,0.0,0,0,3,48,3,1,2,12800.83111,389.9185385,29.78311111,162.3647778,11246.35917,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
450,414,36,0,2,154.88,36,17,19,0.0,0.0,0.0,0,0.0,0,0,4,393,4,3,1,63508.20444,154.538297,137.8366882,6.020401235,14763.92944,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
4,4,0,0,1,954.12,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,4,0,0,0,0.0,763.2988333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
9,8,0,1,2,9741.16,0,0,0,0.4588,0.0,0.0,0,0.0,0,1,1,1,7,1,0,0.0,0.0,8767.038833,0.0,0.0,87670.38833,0.4588,0.4588,0.0,0.0,0,0.4588,0.4588,0.4588,1
307,100,132,75,5,232.54,132,58,74,6.4318,0.86,0.56,4,2.946666667,4,20,3,121,74,122,54,41.0,71181.34694,231.7584668,114.7351199,2.284010152,67279.49056,0.299726923,-0.4229,0.28,15.7797,9,0.3973,3.124138737,-0.0911,1
2082,1072,765,245,5,27.06,765,315,450,-41.1182,0.84,-0.88,4,3.195918367,4,50,3,79,878,102,31,19.0,56177.9575,27.04605697,26.96889209,20.60817444,13396.56194,-0.180212371,-1.5183,0.530612245,77.2424,40,-0.0759,-18.91787723,0.191,1
2,2,0,0,1,0.22,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,0,0,0,0.0,0.144907407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
55,33,14,8,5,1.2,14,6,8,2.147,0.0,0.0,0,0.0,3,2,3,26,3,0,2,27.6,1.178447421,0.491696429,3.273106061,0.025,-0.018557143,2.1089,0.125,0.0,0.0,0,1.75258,-0.2986,-0.3812,0
29,27,1,1,2,3.72,1,0,1,0.0,0.0,0.0,0,0.0,0,1,1,1,25,1,0,0.0,0.388055556,3.598240741,0.0,0.388055556,2.551111111,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
822,220,551,51,4,0.42,551,222,329,-3.2141,0.89,-0.32,4,2.705882353,4,12,3,107,151,110,51,42.0,344.6194444,0.343178075,0.418705954,11.18779965,0.055555556,-0.050871014,1.3745,0.37254902,9.0547,6,-0.1529,-1.367488393,0.2072,0
134,54,77,3,2,1.59,77,31,46,-0.5194,0.0,0.0,0,0.0,2,2,29,43,29,14,15,212.9911111,0.384845679,1.577415638,12.86832278,20.90555556,-0.047218182,0.0,0.333333333,0.0,0.0,0,-0.0662,-0.8402,-0.5194,0
110,44,54,12,3,3.46,54,22,32,0.0017,0.83,-0.42,0,0.0,4,3,17,30,17,8,7,380.8752778,3.412162162,3.430973473,2.04134188,0.194444444,-0.058957143,1.247,0.25,0.0,0.0,0,0.27252,-0.1493,-0.1493,0
2489,994,905,590,6,37.8,905,364,541,-33.1367,0.85,-0.56,4,3.027118644,4,88,3,157,791,179,70,45.0,93184.89389,37.78810074,13.38737573,12.04111089,87142.59667,-0.128549261,-7.2471,0.391525424,156.3166,100,-0.269,-11.78755894,0.0138,1
1672,1222,215,235,6,12.56,215,69,146,9.6783,0.85,0.89,4,3.008510638,4,54,3,40,1105,43,22,12.0,20753.55833,12.54942668,12.03657966,32.10977381,17610.93444,0.11647094,0.7908,0.327659574,60.9472,37,-0.0375,6.292135142,0.0686,1
855,238,505,112,5,98.38,505,176,329,12.1477,0.87,0.0,4,3.089285714,4,19,4,74,180,309,176,92.0,83149.12667,98.26633599,27.63349786,3.142222704,80342.12889,0.018118966,-0.4955,0.294642857,34.9966,13,0.1205,7.018193313,0.4454,1
34,26,8,0,2,135.88,8,4,4,0.0,0.0,0.0,0,0.0,0,0,7,24,7,3,4,117.1372222,131.9938175,1.30352381,2.365173611,71.50916667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4,4,0,0,1,0.55,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,4,0,0,0,0.0,0.443888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
701,444,221,36,2,122.35,221,78,143,10.3948,0.9,0.38,4,3.0,4,6,3,109,413,109,72,20.0,84994.01528,122.1712476,107.7641667,10.32954388,78181.97056,0.335316129,0.0,0.055555556,10.8159,1,0.0706,6.313646067,-0.093,1
1567,573,806,188,5,3.46,806,270,536,1.5079,0.88,0.0,4,2.957446809,4,36,3,132,442,255,127,51.0,5160.295833,3.456655152,3.290991532,19.15975687,2428.783889,-0.031436641,1.9058,0.29787234,43.7977,22,0.0488,0.722554648,-0.0738,0
2312,456,1069,787,5,4.11,1069,376,693,32.5577,0.88,-0.39,4,2.853875476,4,94,3,281,325,550,216,93.0,9441.006667,4.10899265,3.915636499,7.985382883,6787.175556,0.159500763,-8.1789,0.266836086,167.3928,108,-0.0407,12.69982438,0.2715,1
311,177,120,14,3,36.72,120,42,78,2.3584,0.87,0.86,3,2.428571429,3,3,2,106,167,107,59,34.0,161.8919444,36.60553953,0.518775819,6.153851575,2.717777778,0.23584,2.3584,0.214285714,3.8268,2,0.9088,0.767314286,0.0419,0
1641,1060,438,143,5,5.02,438,180,258,7.2758,0.86,0.0,4,3.41958042,4,28,4,69,893,71,20,21.0,8240.911389,5.01417614,5.018796184,17.16954943,37.89805556,0.019967066,0.3002,0.307692308,40.2401,22,0.1904,2.515660552,-0.0408,0
321,13,238,70,5,10.88,238,63,175,4.0227,0.86,-0.36,4,2.857142857,4,22,3,110,6,244,142,44.0,3476.520833,10.84453157,10.79664079,1.807100072,151.4755556,0.169728571,2.1349,0.271428571,14.4445,9,-0.057,1.500107588,0.2053,1
280,71,175,34,3,1.39,175,67,108,-5.3046,0.9,-0.94,4,3.205882353,4,9,3,115,45,117,62,33.0,68.30444444,0.258987742,0.242504943,3.457943635,0.916944444,-0.17575,-2.9316,0.382352941,8.4191,3,-0.5622,-2.101737255,-0.3004,0
215,12,153,50,5,43.97,153,65,88,-1.8821,0.87,-0.52,5,3.82,5,11,3,119,6,179,84,53.0,9454.287778,42.34698945,31.14945602,19.5528,8824.920556,-0.70145,-0.6469,0.4,18.2975,4,0.2932,-1.449895395,-0.8104,1
2104,661,930,513,5,46.75,930,318,612,68.4567,0.9,0.74,4,2.764132554,4,60,3,290,557,348,83,35.0,98371.76889,46.70752679,33.84811401,12.33013343,95083.19667,0.564328846,-0.0422,0.191033138,96.4622,38,0.1739,21.67194838,-0.0179,1
179,58,98,23,2,21.76,98,33,65,-2.6572,0.85,-0.41,5,3.826086957,5,5,3,42,42,42,24,13.0,3830.28,21.63676235,21.27929938,5.593147383,12.33888889,-0.166075,-2.8314,0.434782609,6.5175,1,0.8865,-1.000265789,0.1574,0
688,655,27,6,2,16.58,27,14,13,-0.4102,0.0,0.0,0,0.0,3,2,5,631,5,0,5,7549.283056,16.55473996,9.898089421,59.75624008,2938.801389,-0.017091667,0.0,0.5,0.0,0.0,0,-0.6772,0.4684,0.4294,0
1,1,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
1777,1489,161,127,5,6.82,161,100,61,-4.0446,0.93,0.43,4,2.440944882,4,16,2,91,1433,91,20,57.0,7351.375278,6.817773872,2.232859643,71.76282007,4623.095,-0.125082143,0.34,0.267716535,15.6165,15,-0.3123,-1.879928624,-0.1278,0
21,9,11,1,2,108.61,11,5,6,-0.4767,0.0,0.0,0,0.0,0,1,1,12,8,12,6,5.0,1813.327778,103.6771212,1.147449495,5.282893519,1787.964444,-0.4767,-0.4767,1.0,0.0,0,-0.4767,-0.4767,-0.4767,0
